p_val,avg_log2FC,pct.1,pct.2,p_val_adj
0.07828012029865773,-2,0.25,1,1
0.07891711593312353,1.3667823306716227,1,0.75,1
0.07949500554127306,1.5025003405291835,1,0.25,1
0.07968744085895811,-1.584962500721156,0.5,1,1
0.08049059781247353,-1.0874628412503395,1,0.75,1
0.08064302450672478,0.2749160286019574,1,1,1
0.08075480102280352,0.8300749985576874,1,0.75,1
0.08098046424103378,-1.4405725913859815,1,0.75,1
0.08113399594630089,-3.169925001442312,0,0.75,1
0.08125151981644227,0.6076825772212398,1,0.75,1
0.08191731227213347,2.115477217419936,0.75,0.25,1
0.08225918578895729,2,1,0.25,1
0.0823735243701087,0.38516696969670594,1,1,1
0.08244763568935135,-2.3219280948873626,0.25,0.75,1
0.08264712669496008,-1.3219280948873626,0.75,1,1
0.08269223527121687,1.3219280948873622,1,0.5,1
0.08303108071067537,1.415037499278844,1,0.5,1
0.08309398277894614,-1.1699250014423122,0.5,0.75,1
0.08354376638678716,2.2223924213364477,0.75,0.5,1
0.0836760956106011,-1.2370391973008492,1,0.75,1
0.08380964742450056,-5.044394119358453,0,0.5,1
0.08420960386736817,0.5803752312255046,1,0.75,1
0.08441911649501765,-3.169925001442312,0,0.75,1
0.08441911649501765,-3.169925001442312,0,0.75,1
0.08506259684691941,0.48938484073892585,1,1,1
0.08514260409149786,-1.584962500721156,0.5,1,1
0.08541043818043485,-1.1575412769864801,1,1,1
0.08573042693855286,1.7004397181410922,1,0.25,1
0.08581971642141215,-1.736965594166206,0.5,1,1
0.08582861777116123,1.5025003405291835,1,0.5,1
0.08601002357672884,-2.115477217419936,0.25,0.75,1
0.08607339429381158,-0.7560744171139104,1,1,1
0.08621913681531349,-0.6974372299795686,1,1,1
0.08659116096458715,-2.222392421336448,0.5,0.75,1
0.08709978807225432,2,1,0.5,1
0.0871691796762116,-1.137503523749935,1,1,1
0.08720812972379402,1.9068905956085185,0.75,0.25,1
0.08722110232554035,-0.9569312781081138,1,1,1
0.08735824883803713,-2,0.25,0.5,1
0.08787505708394662,-2.807354922057604,0,0.5,1
0.08787505708394662,-2.807354922057604,0,0.5,1
0.08806026813784056,-1.6280312226130418,1,1,1
0.08813705522374751,1.5025003405291835,1,0.75,1
0.0885489229138839,-2.5849625007211565,0.75,0.5,1
0.08911611940658103,-1.0374747054186626,1,1,1
0.0891846382377196,-2,0.5,0.75,1
0.08920711838959496,-1.2223924213364479,1,1,1
0.08964064229900902,-2,0.25,0.75,1
0.0901059246227075,-2,0.5,0.75,1
0.09012796286999511,0.31204174657024897,1,1,1
0.0905417833828982,-1.0780025120012733,0.75,1,1
0.090863927574625,-1.8744691179161412,0.5,0.75,1
0.09110184494077793,-2.584962500721156,0,0.75,1
0.09110184494077793,-2.584962500721156,0,0.75,1
0.09129665018392502,-1.362570079384708,0.75,0.75,1
0.0913653045797646,-0.5921222922940226,1,1,1
0.09154705642260327,-1.0740005814437765,1,0.75,1
0.09178896969074439,-0.9708536543404835,1,1,1
0.0919407092012708,-1.7004397181410922,0.5,0.75,1
0.09206025312379204,-1.5025003405291835,0.5,0.75,1
0.09220364276301986,0.26341064655593804,1,1,1
0.0923832980894818,0.3568707918687206,1,1,1
0.09242938518170746,-1.3536369546147007,1,0.75,1
0.09253668814041971,-1.2410080995037949,1,1,1
0.09289941726174795,-2.807354922057604,0,0.5,1
0.09289941726174795,-2.807354922057604,0,0.5,1
0.09330849028587701,1.4594316186372973,0.75,0.75,1
0.09336908921626667,-1.736965594166206,0.5,0.5,1
0.0935627489334759,-1.8744691179161412,0.25,0.75,1
0.09359276793023467,-2.4594316186372973,0.25,0.75,1
0.0937250508409373,0.6713772525386292,1,0.75,1
0.0943741933066038,-1.362570079384708,0.5,0.75,1
0.09454907536928894,3.3219280948873626,0.75,0,1
0.09466107458741373,-2.321928094887362,0,0.75,1
0.09472110620241338,2.4594316186372973,1,0.25,1
0.0950346879473281,-0.6352357072023804,1,1,1
0.0954886795561011,-1.736965594166206,0.5,1,1
0.09644228693687942,-1.8073549220576042,0.5,0.75,1
0.09657744641826581,0.7776075786635519,1,1,1
0.0965778686580402,-0.3473836755700326,1,1,1
0.09671622538253034,-1.4854268271702418,0.75,1,1
0.09693448074683376,3,1,0,1
0.09708991108599078,2.3219280948873626,1,0.25,1
0.09758892176372311,0.7858751946471525,1,0.75,1
0.09768459672491372,-1.0995356735509145,0.75,1,1
0.09794304773754293,1.263034405833794,1,0.75,1
0.09845172180031164,3.169925001442312,1,0,1
0.09878821181082204,0.4663180042225372,1,1,1
0.09902615223142587,-1.4854268271702418,1,0.75,1
0.09936551161337406,1.8744691179161412,1,0.5,1
0.0995176685639758,-1,0.75,1,1
0.10061231848920937,1.7004397181410922,1,0.5,1
0.10091505661800677,0.7436602467402142,1,1,1
0.10092892093143935,1,1,0.25,1
0.10129974018331069,-1.2674803108649857,1,1,1
0.10156910739759967,-2.807354922057604,0,0.75,1
0.1015925324816967,0.45110675398636513,1,1,1
0.10162226358536336,0.5979015564286545,1,0.5,1
0.10168403311316919,-2.807354922057604,0,0.5,1
0.10178879772616861,-1.1575412769864801,1,0.75,1
0.1022142342449153,-2.584962500721156,0.25,0.75,1
0.1023521326885508,-2,0.25,0.75,1
0.10264060555780923,-2.169925001442312,0.25,0.5,1
0.10282302877410325,-0.9696263509564811,1,1,1
0.10290487127685398,-0.5731853329448025,1,1,1
0.10296386221163166,-1.523561956057013,1,0.75,1
0.10298604727570873,-0.7369655941662061,1,1,1
0.10323916307846592,0.2634259637248899,1,1,1
0.10362666517146997,0.5431423250265288,1,0.75,1
0.10387680159112146,-1.7004397181410922,0.5,0.75,1
0.10480383437773859,-1.415037499278844,1,1,1
0.104886126912144,-1.523561956057013,0.75,0.75,1
0.10500620782286144,-1.3479233034203069,1,0.75,1
0.10512448935303896,-1.584962500721156,0.25,0.75,1
0.10538529080542645,1.106915203916512,1,0.5,1
0.10596297162727032,-0.521952703195355,1,1,1
0.10600040142203078,-3.169925001442312,0,0.5,1
0.10623777843972104,-1.584962500721156,0.75,0.75,1
0.10652836909254905,-1.2479275134435857,0.75,0.75,1
0.10673356142021946,-0.5222984659389862,1,1,1
0.1069360711893818,-0.9999999999999998,0.75,1,1
0.1069880012575837,-2,0.5,0.75,1
0.10699722587068772,1,1,0.75,1
0.1072583087132183,-0.8875252707415875,1,0.75,1
0.10752322052123177,-1.7655347463629771,0.5,0.75,1
0.10812022459856517,-2,0.25,0.5,1
0.10864624421862709,-0.8073549220576046,1,1,1
0.10922785311802852,1.0641303374197157,1,1,1
0.10946082236574627,-0.6918777046376681,1,1,1
0.10973021131496566,-2.115477217419936,0.5,0.5,1
0.10979445085904302,0.8786937037778664,1,1,1
0.10993311893956466,-1.9068905956085185,0.75,0.75,1
0.11013652987543521,-0.6033410300360109,1,1,1
0.11073018163015393,0.487187285034679,1,1,1
0.1107845116676163,0.9999999999999998,1,0.5,1
0.11083409164488595,-0.7776075786635519,1,1,1
